number of nodes = 24, graph = [(7, 23), (7, 5), (7, 19), (23, 2), (23, 12), (1, 16), (1, 0), (1, 11), (16, 2), (16, 6), (3, 10), (3, 21), (3, 14), (10, 0), (10, 4), (5, 4), (5, 21), (12, 22), (12, 15), (22, 13), (22, 15), (9, 14), (9, 18), (9, 6), (14, 8), (11, 17), (11, 20), (17, 8), (17, 19), (20, 2), (20, 15), (6, 8), (19, 13), (4, 0), (21, 18), (13, 18)], number of qubits = 23, optimal cost = 16.981029028975026, optimal nodes sets = [(0, 3, 5, 8, 9, 11, 16, 19, 20, 22, 23), (1, 2, 4, 6, 7, 10, 12, 13, 14, 15, 17, 18, 21)], degeneracy of optimal sets = 1, worse cost = -0.0, worse nodes sets = [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23), ()], degeneracy of worse sets = 1, ground energy = -16.981029028975026, ground state = 01101011001011110110010, degeneracy of optimal solutions = 1, first excited energy = -16.80926563177364, gap = 0.171763397201385, first excited state = 01101011001011100110110, degeneracy of first excited solutions = 1, maximum energy = 0.0, maximum solution = 00000000000000000000000, degeneracy of worse solutions = 1, sdp upper bound of optimal cost = 17.279534232821007, sdp lower bound ground energy = -17.279534232821007, sdp lower bound of worst cost = 0, sdp upper bound of maximum energy = 0, approximation ratio larger than 95 = ["10011001110111011000000", "01101011001111110010000", "01101011001011110110000", "01100111001011110110000", "01101011001111110110000", "01101011001011100110100", "01101011001011110110100", "10111001110111010000010", "01101011001111110000010", "10010001110111011000010", "10011001110111011000010", "10111001110111011000010", "00011001111111011000010", "01011001111111011000010", "01100011001011110100010", "01101011001011110100010", "01101011001111110100010", "10011001110011011100010", "10011001110111011100010", "10101011000111110010010", "00101011001111110010010", "01101011001111110010010", "10101011000011110110010", "01101011000011110110010", "11101011000011110110010", "01100011001011110110010", "00101011001011110110010", "01101011001011110110010", "10101011000111110110010", "01100011001111110110010", "00101011001111110110010", "01101011001111110110010", "10011001110111001000110", "10011001110111011000110", "01101011001011100100110", "01101011001011110100110", "10011001110011001100110", "11011001110011001100110", "01011001111011001100110", "10011001110011011100110", "11011001110011011100110", "01011001111011011100110", "11101011000011100110110", "01100011001011100110110", "01101011001011100110110", "11101011000011110110110", "01100011001011110110110", "01101011001011110110110", "01100110001000100111101", "01101011001000100110111", "10011001110100001001111", "01101011001000100111111"]
-9.126106235121611
0.27942428031021976 7
0.49470758897153255 7 5
0.21987792417590163 7 19
0.10327284333519637 2
0.12701150790182641 12
0.0975543031649026 1 16
0.17113225054305725 1 0
0.134067976447045 1 11
0.4422255428227414 16 2
0.4978071399788525 16 6
0.11742325117841623 3 10
0.021492826458221426 3 21
0.3027388164269206 3 14
0.47296326598145433 10 0
0.17267760372997826 10 4
0.20765779465476342 5 4
0.28938877884230213 5 21
0.37125096787128864 12 22
0.057533776995667196 12 15
0.4714497141053554 22 13
0.2834346832177551 22 15
0.49357759512815685 9 14
0.35128612064322257 9 18
0.3052059524057587 9 6
0.17246753359997874 14 8
0.2976173789906594 11 17
0.24661125203062262 11 20
0.14984810230741946 17 8
0.18853301241818476 17 19
0.10659204440922615 20 2
0.23214780331270324 20 15
0.46025610182391047 6 8
0.43526605914977895 19 13
0.1928353539107599 4 0
0.11282244029704624 21 18
0.045946647580786315 13 18
