number of nodes = 22, graph = [(15, 21), (15, 10), (15, 20), (21, 8), (21, 1), (6, 18), (6, 16), (6, 9), (18, 20), (18, 16), (7, 17), (7, 2), (7, 14), (17, 2), (17, 1), (20, 1), (12, 13), (12, 19), (12, 10), (13, 5), (13, 19), (19, 11), (3, 16), (3, 9), (3, 5), (5, 0), (0, 8), (0, 4), (9, 11), (11, 14), (8, 4), (14, 2), (10, 4)], number of qubits = 21, optimal cost = 15.4954367060431, optimal nodes sets = [(0, 2, 5, 6, 10, 11, 12, 16, 17, 20, 21), (1, 3, 4, 7, 8, 9, 13, 14, 15, 18, 19)], degeneracy of optimal sets = 1, worse cost = -0.0, worse nodes sets = [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21), ()], degeneracy of worse sets = 1, ground energy = -15.4954367060431, ground state = 010110011100011100110, degeneracy of optimal solutions = 1, first excited energy = -15.334493529761259, gap = 0.1609431762818403, first excited state = 010011011100101110110, degeneracy of first excited solutions = 1, maximum energy = 0.0, maximum solution = 000000000000000000000, degeneracy of worse solutions = 1, sdp upper bound of optimal cost = 15.849290427790617, sdp lower bound ground energy = -15.849290427790617, sdp lower bound of worst cost = 0, sdp upper bound of maximum energy = 0, approximation ratio larger than 95 = ["011111111001100100000", "011110111001110100000", "111001110001100110000", "011011110001100110000", "111011110001100110000", "010011111001100110000", "011011111001100110000", "011011011101100110000", "001011101001100111000", "111101110001100100100", "010111110001100100100", "011111110001100100100", "111111110001100100100", "011111101001100100100", "011111011001100100100", "011110111001100100100", "011101111001100100100", "111101111001100100100", "011011111001100100100", "010111111001100100100", "011111111001100100100", "011011011101100100100", "011111011101100100100", "111100110001010100100", "011110110001010100100", "111110110001010100100", "010110111001010100100", "011110111001010100100", "111100110001110100100", "011110110001110100100", "111110110001110100100", "111100111001110100100", "010110111001110100100", "011110111001110100100", "111001010101100110100", "011011010101100110100", "111011010101100110100", "010011011101100110100", "011011011101100110100", "010011011100101110100", "001111101001100101100", "011111101001100101100", "001110101001010101100", "001110101001110101100", "001011001101100111100", "010011011100001110010", "010011010100101110010", "010011011100101110010", "010010011100011110010", "010111011100001100110", "010011011100101100110", "010111011100101100110", "110100110000011100110", "010110110000011100110", "110110110000011100110", "010110111000011100110", "110100010100011100110", "010110010100011100110", "110110010100011100110", "010100011100011100110", "110100011100011100110", "010110011100011100110", "110100010110011100110", "110100011110011100110", "010110011100111100110", "010011010100001110110", "010011011100001110110", "110001010100101110110", "010011010100101110110", "110011010100101110110", "010011011100101110110", "110000010100011110110", "010010010100011110110", "110010010100011110110", "010010011100011110110", "000110001100011101110", "010110001100011101110", "000011001100101111110", "011011111001100110001", "001011101001100111001"]
-8.90130063079346
0.31165211236129226 15
0.328851720651151 15 10
0.3647660442102469 15 20
0.03305631011826249 8
0.13547105374108204 1
0.38008197481384465 6 18
0.3040597673616213 6 16
0.3853787935871474 6 9
0.19335703389375092 18 20
0.46039347091959426 18 16
0.4727803134243156 7 17
0.37377006928258505 7 2
0.2513693147663185 7 14
0.09368500085642167 17 2
0.34256426500038495 17 1
0.07904940342855643 20 1
0.2277086629275739 12 13
0.1956835603700357 12 19
0.08310579382147643 12 10
0.43251924459588137 13 5
0.005270170758843118 13 19
0.4739209444774962 19 11
0.3491007085628493 3 16
0.1430640132257852 3 9
0.1851264833109708 3 5
0.04010569798098329 5 0
0.3781205915473467 0 8
0.3942541890276572 0 4
0.2323340187450379 9 11
0.41443358936127195 11 14
0.23292251900045963 8 4
0.4501648898058378 14 2
0.15317890485737784 10 4
