number of nodes = 24, graph = [(18, 23), (18, 7), (18, 9), (23, 3), (23, 5), (7, 20), (7, 15), (20, 0), (20, 14), (4, 6), (4, 2), (4, 1), (6, 11), (6, 10), (12, 22), (12, 15), (12, 17), (22, 15), (22, 8), (3, 19), (3, 5), (19, 21), (19, 17), (8, 9), (8, 13), (9, 10), (11, 14), (11, 0), (14, 0), (2, 5), (2, 16), (21, 1), (21, 13), (1, 16), (10, 13), (16, 17)], number of qubits = 23, optimal cost = 18.06256456338448, optimal nodes sets = [(0, 1, 2, 6, 7, 9, 13, 14, 17, 19, 22, 23), (3, 4, 5, 8, 10, 11, 12, 15, 16, 18, 20, 21)], degeneracy of optimal sets = 1, worse cost = -0.0, worse nodes sets = [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23), ()], degeneracy of worse sets = 1, ground energy = -18.06256456338448, ground state = 00011100101110011010110, degeneracy of optimal solutions = 1, first excited energy = -18.052509020291883, gap = 0.01005554309259793, first excited state = 00111000101100010110110, degeneracy of first excited solutions = 1, maximum energy = 0.0, maximum solution = 00000000000000000000000, degeneracy of worse solutions = 1, sdp upper bound of optimal cost = 18.687447383692653, sdp lower bound ground energy = -18.687447383692653, sdp lower bound of worst cost = 0, sdp upper bound of maximum energy = 0, approximation ratio larger than 95 = ["11110010101000010110000", "11110010100001010110000", "11110010101000110110000", "11110010100001110110000", "01110010101100010110100", "11110010100001010110100", "01110010100101010110100", "01110010100101110110100", "10011001101010001010010", "10011101101010001010010", "10011111101010001010010", "10011001101110001010010", "10011101101110001010010", "10011001101010101010010", "10011101101010101010010", "10011011101010101010010", "10011111101010101010010", "00011001101110101010010", "00011101101110101010010", "10011100101000011010010", "10011000101010011010010", "10011100101010011010010", "10011110101010011010010", "10011000101110011010010", "00011100101110011010010", "10011100101110011010010", "10011000101000111010010", "10011100101000111010010", "00011100101100111010010", "10011000101010111010010", "10011100101010111010010", "10011010101010111010010", "10011110101010111010010", "00011000101110111010010", "00011100101110111010010", "11110011101000000110010", "11110011101010000110010", "10110011101000100110010", "11110011101000100110010", "10110011101010100110010", "11110011101010100110010", "11110000101000010110010", "10011000101000010110010", "10111000101000010110010", "10011100101000010110010", "10110010101000010110010", "11110010101000010110010", "10111010101000010110010", "10011110101000010110010", "10011000101100010110010", "00111000101100010110010", "10111000101100010110010", "10011100101100010110010", "11110010101100010110010", "11110010101010010110010", "10110000101000110110010", "11110000101000110110010", "10011000101000110110010", "10111000101000110110010", "10011100101000110110010", "10110010101000110110010", "01110010101000110110010", "11110010101000110110010", "10011010101000110110010", "10111010101000110110010", "10011110101000110110010", "11110011101000110110010", "01110000101100110110010", "00011000101100110110010", "00111000101100110110010", "00011100101100110110010", "00110010101100110110010", "01110010101100110110010", "10110010101010110110010", "11110010101010110110010", "10011000101000011110010", "10011100101000011110010", "10011100101100011110010", "10011000101000111110010", "10011100101000111110010", "10011110101000111110010", "00011000101100111110010", "00011100101100111110010", "10011101101010001010110", "00011100101110001010110", "00011001101110001010110", "00011101101110001010110", "00011001101110101010110", "00011101101110101010110", "00011000101100011010110", "00011100101100011010110", "10011000101010011010110", "10011100101010011010110", "00011000101110011010110", "00111000101110011010110", "00011100101110011010110", "10011100101110011010110", "00011110101110011010110", "00011000101100111010110", "00011100101100111010110", "00011000101010111010110", "00011100101010111010110", "00011000101110111010110", "00011100101110111010110", "00111001101100000110110", "00111001101110000110110", "10011000101000010110110", "10111000101000010110110", "10011100101000010110110", "10110010101000010110110", "11110010101000010110110", "00110000101100010110110", "01110000101100010110110", "00011000101100010110110", "00111000101100010110110", "10111000101100010110110", "00011100101100010110110", "10011100101100010110110", "00110010101100010110110", "01110010101100010110110", "00111010101100010110110", "00011110101100010110110", "00011000101110010110110", "00111000101110010110110", "00011100101110010110110", "01110010101110010110110", "00111000101000110110110", "00011100101000110110110", "00110010101000110110110", "10110010101000110110110", "01110010101000110110110", "11110010101000110110110", "00110000101100110110110", "01110000101100110110110", "00011000101100110110110", "00111000101100110110110", "00011100101100110110110", "00110010101100110110110", "01110010101100110110110", "00111000101110110110110", "00011100101110110110110", "10011100101000011110110", "00011000101100011110110", "00011100101100011110110", "00011100101110011110110", "00011000101100111110110", "00011100101100111110110", "00001100101110011011110", "11110011010001000100001", "11110011010001100100001", "11110010010001110100001", "00011101101110001010111"]
-10.035663942469043
0.34528719892815857 18
0.0573598748657993 18 7
0.49723725898357357 18 9
0.44306363285193784 3
0.010285367558547587 5
0.037161769202950945 7 20
0.38141958530401676 7 15
0.2632096578728254 20 0
0.13842484590829973 20 14
0.23765860885391732 4 6
0.3810266797837164 4 2
0.3905010661791455 4 1
0.12033122344900582 6 11
0.029742771021568803 6 10
0.09997889416275152 12 22
0.15143034449642523 12 15
0.2608970785082226 12 17
0.1720402092832478 22 15
0.3745322876182819 22 8
0.4528089177136242 3 19
0.2117122469871503 3 5
0.43620808349132045 19 21
0.2670759854587154 19 17
0.4430186088444158 8 9
0.16665287995181705 8 13
0.12126067068169022 9 10
0.31540621582945594 11 14
0.4907406351077162 11 0
0.3741630838345136 14 0
0.27322404395849464 2 5
0.21302604869262765 2 16
0.45986322750642844 21 1
0.36767005574837175 21 13
0.1439554069835754 1 16
0.4947079555991472 10 13
0.4125815212475876 16 17
