number of nodes = 24, graph = [(7, 23), (7, 19), (7, 8), (23, 15), (23, 10), (12, 16), (12, 19), (12, 17), (16, 13), (16, 18), (4, 6), (4, 17), (4, 2), (6, 1), (6, 22), (19, 10), (3, 13), (3, 9), (3, 18), (13, 20), (14, 22), (14, 10), (14, 20), (22, 5), (1, 15), (1, 5), (5, 9), (8, 21), (8, 17), (21, 0), (21, 2), (2, 11), (11, 20), (11, 15), (9, 0), (18, 0)], number of qubits = 23, optimal cost = 15.559786711865677, optimal nodes sets = [(1, 4, 9, 11, 13, 14, 17, 18, 19, 21, 22, 23), (0, 2, 3, 5, 6, 7, 8, 10, 12, 15, 16, 20)], degeneracy of optimal sets = 1, worse cost = -0.0, worse nodes sets = [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23), ()], degeneracy of worse sets = 1, ground energy = -15.559786711865677, ground state = 10110111101010011000100, degeneracy of optimal solutions = 1, first excited energy = -15.400730747184731, gap = 0.1590559646809453, first excited state = 10110111001000011100100, degeneracy of first excited solutions = 1, maximum energy = 0.0, maximum solution = 00000000000000000000000, degeneracy of worse solutions = 1, sdp upper bound of optimal cost = 15.575712377753668, sdp lower bound ground energy = -15.575712377753668, sdp lower bound of worst cost = 0, sdp upper bound of maximum energy = 0, approximation ratio larger than 95 = ["10110111101011010000000", "10110111101000011000100", "10110111101010011000100", "10110111100010111000100", "10110111101010111000100", "10110111001000011100100", "10110111101000011100100", "10110111001010011100100", "10110111001000111100100", "10110111100010111001100", "10110110000000111101100", "10110111000000111101100", "00100011111011010010010", "00100111111011010010010", "00100011011001010110010", "00100111011001010110010", "10110111101010011000110", "00110111001000011100110", "10110111001000011100110", "10110111000000111101110", "01001001111111000010001", "01001001111111000010011", "01001001111111010010011", "01001001011101000110011"]
-7.922325851513913
0.32496959703833234 7
0.18449767639147857 7 19
0.007937830259105882 7 8
0.2833447201003851 15
0.07735473226924777 10
0.06081574987888938 12 16
0.08800218913593016 12 19
0.31846822620754217 12 17
0.4832218484980254 16 13
0.012651993478400347 16 18
0.35422920520933765 4 6
0.03546301992566914 4 17
0.4186339816630926 4 2
0.4199807423860377 6 1
0.4000782059336379 6 22
0.3045742246885102 19 10
0.22938701952050394 3 13
0.4972833621624009 3 9
0.4532952211620195 3 18
0.31128320936238074 13 20
0.03821589551741128 14 22
0.29163142358762467 14 10
0.00937493681533913 14 20
0.20326057787667146 22 5
0.2977676949734201 1 15
0.009431372130833227 1 5
0.2082544762962651 5 9
0.09574239326820622 8 21
0.3862933100586756 8 17
0.20696860761705804 21 0
0.015165549279960444 21 2
0.4250303362406436 2 11
0.07075322499131315 11 20
0.08761713807166971 11 15
0.12822986024398414 9 0
0.1831162992739102 18 0
