number of nodes = 22, graph = [(6, 21), (6, 1), (6, 19), (21, 4), (21, 16), (3, 16), (3, 1), (3, 2), (16, 11), (4, 15), (4, 8), (15, 12), (15, 9), (1, 17), (0, 14), (0, 13), (0, 9), (14, 11), (14, 8), (11, 7), (2, 17), (2, 18), (17, 12), (13, 20), (13, 18), (20, 10), (20, 5), (7, 19), (7, 8), (19, 10), (12, 5), (5, 18), (9, 10)], number of qubits = 21, optimal cost = 14.943918729799863, optimal nodes sets = [(0, 1, 2, 8, 11, 12, 15, 16, 18, 19, 20, 21), (3, 4, 5, 6, 7, 9, 10, 13, 14, 17)], degeneracy of optimal sets = 1, worse cost = -0.0, worse nodes sets = [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21), ()], degeneracy of worse sets = 1, ground energy = -14.943918729799863, ground state = 000111110110011001000, degeneracy of optimal solutions = 1, first excited energy = -14.654890180492837, gap = 0.2890285493070266, first excited state = 000111110110011011000, degeneracy of first excited solutions = 1, maximum energy = 0.0, maximum solution = 000000000000000000000, degeneracy of worse solutions = 1, sdp upper bound of optimal cost = 14.992784693884442, sdp lower bound ground energy = -14.992784693884442, sdp lower bound of worst cost = 0, sdp upper bound of maximum energy = 0, approximation ratio larger than 95 = ["011010110110111010000", "011011110110111010000", "000111110010011001000", "000111110110011001000", "000111110111011001000", "000111110010011101000", "000101110110011101000", "000111110110011101000", "000111110010011011000", "000111110110011011000", "011010110110111010100", "000110110110111001100"]
-7.812431874712158
0.4628406849200801 6
0.27187421525421346 6 1
0.18223163451825664 6 19
0.2104007751387172 4
0.01613408194130095 16
0.17898672794484155 3 16
0.3600951969831967 3 1
0.41900133466547307 3 2
0.01833837135002797 16 11
0.30042332244185216 4 15
0.2239689184387555 4 8
0.12313247172010089 15 12
0.057608580559905254 15 9
0.22506782463396774 1 17
0.4535968480542489 0 14
0.38253403586093426 0 13
0.1253500580909369 0 9
0.2494120737763752 14 11
0.22983170555530907 14 8
0.0514985720425874 11 7
0.49702033322119815 2 17
0.15033750883275854 2 18
0.331385193673757 17 12
0.06538534562883208 13 20
0.22409342712039004 13 18
0.35934147301355907 20 10
0.031160478343465248 20 5
0.1623532765983951 7 19
0.3351765930460301 7 8
0.40646883658366534 19 10
0.3234685215459108 12 5
0.35138337724507757 5 18
0.0325300759680382 9 10
