number of nodes = 22, graph = [(6, 21), (6, 1), (6, 16), (21, 19), (21, 1), (4, 9), (4, 20), (4, 2), (9, 7), (9, 12), (12, 13), (12, 7), (13, 7), (13, 15), (8, 18), (8, 20), (8, 10), (18, 19), (18, 3), (1, 14), (2, 5), (2, 15), (5, 3), (5, 17), (0, 14), (0, 17), (0, 10), (14, 10), (19, 11), (17, 20), (3, 11), (11, 16), (16, 15)], number of qubits = 21, optimal cost = 11.89829006146321, optimal nodes sets = [(0, 1, 5, 9, 10, 11, 12, 15, 16, 18, 20, 21), (2, 3, 4, 6, 7, 8, 13, 14, 17, 19)], degeneracy of optimal sets = 1, worse cost = -0.0, worse nodes sets = [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21), ()], degeneracy of worse sets = 1, ground energy = -11.89829006146321, ground state = 001110111000011001010, degeneracy of optimal solutions = 1, first excited energy = -11.793551910323064, gap = 0.10473815114014684, first excited state = 111110011000010011010, degeneracy of first excited solutions = 1, maximum energy = 0.0, maximum solution = 000000000000000000000, degeneracy of worse solutions = 1, sdp upper bound of optimal cost = 11.955225046233787, sdp lower bound ground energy = -11.955225046233787, sdp lower bound of worst cost = 0, sdp upper bound of maximum energy = 0, approximation ratio larger than 95 = ["001110111001011001000", "101110111000010001010", "111110111000010001010", "001110101000011001010", "001110111000011001010", "101110111000011001010", "011110111000011001010", "001100101100011001010", "001110101100011001010", "001100111100011001010", "001110111100011001010", "001110101010011001010", "001110111010011001010", "001100101110011001010", "001100111110011001010", "001110101000111001010", "001110111000111001010", "001110101010111001010", "001110101000101101010", "001110111000101101010", "111110001000010011010", "011110011000010011010", "111110011000010011010", "111100001100010011010", "111100011100010011010", "011110011010010011010", "111110011010010011010", "111110001000110011010", "001110011000011011010", "011110011000011011010", "001110111000011011010", "001100001100011011010", "011100001100011011010", "001100101100011011010", "001100011100011011010", "011100011100011011010", "001100111100011011010", "001110011010011011010", "011110011010011011010", "001110111010011011010", "011110001000111011010", "111110001000100111010", "111110011000100111010", "110001100111100100101", "000001100111101100101", "110001000111100110101", "110001100110100100111", "000001100110101100111", "110001000110010010111", "110001010110010010111", "110001010110000110111", "110001000100100110111", "110011000010100110111", "110011010010100110111", "110001000110100110111", "110001010110100110111"]
-6.414531040744066
0.054221561563856824 6
0.13900831548692233 6 1
0.20860283472552182 6 16
0.21538441411348486 19
0.052164661769131926 1
0.3134096082361717 4 9
0.20475642634566377 4 20
0.04551773756319688 4 2
0.10192854822079023 9 7
0.12232929873393339 9 12
0.23757898512907888 12 13
0.1387582392419478 12 7
0.05147441196424851 13 7
0.3325195164706463 13 15
0.29566057123976497 8 18
0.35535305163151887 8 20
0.1461240498293287 8 10
0.031268049063712944 18 19
0.19606281747497378 18 3
0.18100726616887042 1 14
0.4912087507147757 2 5
0.24247384447990955 2 15
0.35080168691608965 5 3
0.36013837373084323 5 17
0.24892513830298896 0 14
0.15092777231841664 0 17
0.13414197236311398 0 10
0.09328430343888477 14 10
0.3891752945634291 19 11
0.37273376415676424 17 20
0.09783184716724685 3 11
0.051232681333434005 11 16
0.008525246285404353 16 15
